id,quell_id,name,katastralgemeinde,beschreibung,detail_url,benannt_nach,person_wikidata_id,weitere_person_wikidata_ids,person_wikidata_url,person_name,person_geschlecht,person_beruf,person_geburtsdatum,person_sterbedatum,heutiger_strassenname,benennung_code,jahr_benennung,jahr_loeschung
strasse_historisch_923,923,Adlerstraße,Kleinmünchen,"Von 1931 bis 1934 Dr.-Viktor-Adler-Straße nach dem Mitbegründer der Sozialdemokratischen Partei Österreichs Viktor Adler (1852-1918), heute Stieglbauernstraße. Siehe auch aktueller Straßenname Victor-Adler-Weg",https://stadtgeschichte.linz.at/strassennamen/default.asp?action=strassendetail&ID=923&hist=historisch,Viktor Adler,Q366845,,https://www.wikidata.org/wiki/Q366845,Victor Adler,male,politician,1852-06-24,1918-11-11,Stieglbauernstraße,M,1931,1934
strasse_historisch_925,925,Adolf-Hitler-Platz,Linz,Von 1938 bis 1945 Bezeichnung für den heutigen Hauptplatz,https://stadtgeschichte.linz.at/strassennamen/default.asp?action=strassendetail&ID=925&hist=historisch,Adolf Hitler,Q352,,https://www.wikidata.org/wiki/Q352,Adolf Hitler,male,politician,1889-04-20,1945-04-30,Hauptplatz,M,1938,1945
strasse_historisch_942,942,Aitzetmüllerstraße,Waldegg,Von 1940 bis 1945 nach dem beim nationalsozialistischen Juliputsch 1934 erschossenen Ernst Aitzetmüller; heute Schaunbergerstraße,https://stadtgeschichte.linz.at/strassennamen/default.asp?action=strassendetail&ID=942&hist=historisch,Ernst Aitzetmüller,,,,,,,,,Schaunbergerstraße,M,1940,1945
strasse_historisch_947,947,Alois-Rohrauer-Straße,Kleinmünchen,"Von 1932 bis 1934 nach dem Begründer der Naturfreundebewegung Alois Rohrauer (1843-1923), heute Lißfeldstraße",https://stadtgeschichte.linz.at/strassennamen/default.asp?action=strassendetail&ID=947&hist=historisch,Alois Rohrauer,Q55860053,,https://www.wikidata.org/wiki/Q55860053,Alois Rohrauer,male,,1843-02-28,1923-12-07,Lißfeldstraße,M,1932,1934
strasse_historisch_948,948,Alte Bethlehemgasse,Linz,Von 1825 bis 1869 Bezeichnung für die heutige Bethlehemstraße,https://stadtgeschichte.linz.at/strassennamen/default.asp?action=strassendetail&ID=948&hist=historisch,,,,,,,,,,Bethlehemstraße,X,1825,1869
strasse_historisch_949,949,Alte Landsgerichtgasse,Linz,Um 1815 Bezeichnung für die heutige Johannesgasse,https://stadtgeschichte.linz.at/strassennamen/default.asp?action=strassendetail&ID=949&hist=historisch,,,,,,,,,,Johannesgasse,X,um 1815,
strasse_historisch_962,962,Am Damm,Urfahr,Fortsetzung der Verlängerten Kirchengasse zur Linken Brückenstraße. Benannt 1905 nach dem der Donau entlang führenden Damm. Gelöscht 1973 - heute Ferihumerstraße,https://stadtgeschichte.linz.at/strassennamen/default.asp?action=strassendetail&ID=962&hist=historisch,,,,,,,,,,Ferihumerstraße,X,1905,1973
strasse_historisch_964,964,Am Fleck,Urfahr,"Platz zwischen Ottensheimer Straße und Oberer Donaustraße. Im 16. Jhd. Am Fleck und Unteres Ort, bis zur Umgestaltung des Urfahrer Brückenkopfes 1940 Marktplatz Urfahr, vielfach als Platzl bezeichnet.",https://stadtgeschichte.linz.at/strassennamen/default.asp?action=strassendetail&ID=964&hist=historisch,,,,,,,,,,,X,16. Jhdt.,
strasse_historisch_848,848,Am Gries,Urfahr,Seit dem 16. Jahrhundert Bezeichnung (Gries bedeutet Ufersand) für die heutige Obere Donaustraße und Ottensheimer Straße,https://stadtgeschichte.linz.at/strassennamen/default.asp?action=strassendetail&ID=848&hist=historisch,,,,,,,,,,,X,16. Jhdt.,
strasse_historisch_851,851,Am Grünen Anger,Urfahr,"Von 1926 bis 1953 Am Grünen Anger nach der gleichnamigen Siedlung, heute Am Grünen Hang",https://stadtgeschichte.linz.at/strassennamen/default.asp?action=strassendetail&ID=851&hist=historisch,,,,,,,,,,Am Grünen Hang,X,1926,1953
strasse_historisch_857,857,Am Ludlsteg,Linz,"Um 1815 wurden die Gegenden Ecke Honauerstraße - Ludlgasse und Holzstraße - Ludlgasse Am Ludlsteg bezeichnet, heute Ludlgasse",https://stadtgeschichte.linz.at/strassennamen/default.asp?action=strassendetail&ID=857&hist=historisch,,,,,,,,,,Ludlgasse,X,um 1815,
strasse_historisch_858,858,Am Oberen Wassertor,Linz,Bis 1869 Bezeichnung für einen Teil der heutigen Oberen Donaulände.,https://stadtgeschichte.linz.at/strassennamen/default.asp?action=strassendetail&ID=858&hist=historisch,,,,,,,,,,Obere Donaulände,X,,1869
strasse_historisch_859,859,Am Perig (Berg),Linz,"Von 1391 bis 1644 Bezeichnung für das steile Straßenstück zwischen Altstadt und Schloss, heute Teil der Hofgasse",https://stadtgeschichte.linz.at/strassennamen/default.asp?action=strassendetail&ID=859&hist=historisch,,,,,,,,,,Hofgasse,X,1391,1944
strasse_historisch_861,861,Am Salzwinkel,Linz,"Um 1835 Bezeichnung für das Gassl beim Roten Krebsen, heute Teil des Hofberges",https://stadtgeschichte.linz.at/strassennamen/default.asp?action=strassendetail&ID=861&hist=historisch,,,,,,,,,,,X,um 1835,
strasse_historisch_863,863,Am Schloßberg,Linz,"Von 1644 bis 1710 Bezeichnung für das steile Straßenstück zwischen Altstadt und Schloss, heute Teil der Hofgasse",https://stadtgeschichte.linz.at/strassennamen/default.asp?action=strassendetail&ID=863&hist=historisch,,,,,,,,,,Hofgasse,X,1644,1710
strasse_historisch_864,864,Am Schlosswall,Linz,"Bezeichnung bis 1869, heute Teil der Römerstraße",https://stadtgeschichte.linz.at/strassennamen/default.asp?action=strassendetail&ID=864&hist=historisch,,,,,,,,,,Römerstraße,X,,1869
strasse_historisch_872,872,Am Urfahraner Gewerbehof,Urfahr,siehe Gewerbepark Urfahr,https://stadtgeschichte.linz.at/strassennamen/default.asp?action=strassendetail&ID=872&hist=historisch,,,,,,,,,,Gewerbepark Urfahr,X,,1988
strasse_historisch_878,878,An dem Markt,Linz,Ab dem 13. Jahrhundert bis etwa 1338 Bezeichnung für den heutigen Hauptplatz,https://stadtgeschichte.linz.at/strassennamen/default.asp?action=strassendetail&ID=878&hist=historisch,,,,,,,,,,,X,ab 13. Jhdt.,ca. 1338
strasse_historisch_879,879,An den Fleischbänken,Linz,Von ca. 1700 bis 1800 Bezeichnung für die heutige Zollamtstraße,https://stadtgeschichte.linz.at/strassennamen/default.asp?action=strassendetail&ID=879&hist=historisch,,,,,,,,,,Zollamtstraße,X,ca. 1700,ca. 1800
strasse_historisch_880,880,An der Donaubrücke,Linz,Bis 1869 Bezeichnung für einen Teil der heutigen Oberen Donaulände,https://stadtgeschichte.linz.at/strassennamen/default.asp?action=strassendetail&ID=880&hist=historisch,,,,,,,,,,Obere Donaulände,X,,1869
strasse_historisch_881,881,An der Lohwiesen,Kleinmünchen,"Von 1942 bis 1947, benannt nach der südlich davon liegenden Lohwiesen, heute Teil des Flötzerweges",https://stadtgeschichte.linz.at/strassennamen/default.asp?action=strassendetail&ID=881&hist=historisch,,,,,,,,,,Flötzerweg,X,1942,1947
strasse_historisch_882,882,An der Ludl,Linz,"Bis 1869 Bezeichnung für die Gegenden Ecke Honauerstraße - Ludlgasse und Holzstraße - Ludlgasse, heute Ludlgasse",https://stadtgeschichte.linz.at/strassennamen/default.asp?action=strassendetail&ID=882&hist=historisch,,,,,,,,,,Ludlgasse,X,,1869
strasse_historisch_885,885,An der Wasserkaserne,Linz,"Bis 1869, benannt nach der ehemaligen Wasserkaserne, heute Kaserngasse",https://stadtgeschichte.linz.at/strassennamen/default.asp?action=strassendetail&ID=885&hist=historisch,,,,,,,,,,Kaserngasse,X,,1869
strasse_historisch_898,898,Arnethweg,Waldegg,"Von 1940 bis 1958 nach dem oberösterreichischen Geschichtsschreiber Josef Arneth (1791-1863), heute Kennerweg",https://stadtgeschichte.linz.at/strassennamen/default.asp?action=strassendetail&ID=898&hist=historisch,Josef Arneth,,,,,,,,,Kennerweg,M,1940,1958
strasse_historisch_900,900,Arschkerben,Linz,"Jener Teil der heutigen Adlergasse, der zwischen Neutorgasse und dem Ende der Sackgasse liegt, hieß um 1800 Arschkerben bzw. In der Arschgarben.",https://stadtgeschichte.linz.at/strassennamen/default.asp?action=strassendetail&ID=900&hist=historisch,,,,,,,,,,Adlergasse,X,um 1800,
strasse_historisch_901,901,Auberggäßl,Urfahr,"Benannt 1901. Der Name erinnert an den Auberghof, den die Starhemberger 1458 erwarben. 1586 wurde er nach Zubauten zum Edelmannssitz erhoben. Heute Aubergstraße",https://stadtgeschichte.linz.at/strassennamen/default.asp?action=strassendetail&ID=901&hist=historisch,,,,,,,,,,Aubergstraße,X,1901,
strasse_historisch_909,909,Auf dem Martinsfeld,Linz,Bis 1869 Bezeichnung für die heutige Martingasse,https://stadtgeschichte.linz.at/strassennamen/default.asp?action=strassendetail&ID=909&hist=historisch,,,,,,,,,,Martingasse,X,,1869
strasse_historisch_3312,3312,Bahnstraße,Urfahr,Von 1875 bis 1889 Bezeichnung für die heutige Kaarstraße,https://stadtgeschichte.linz.at/strassennamen/default.asp?action=strassendetail&ID=3312&hist=historisch,,,,,,,,,,Kaarstraße,X,1875,1889
strasse_historisch_3313,3313,Bahnweg,Urfahr,"Bis 1901 nach der Trasse der ehemaligen Pferdeeisenbahn Linz-Budweis, heute Gstöttnerhofstraße",https://stadtgeschichte.linz.at/strassennamen/default.asp?action=strassendetail&ID=3313&hist=historisch,,,,,,,,,,Gstöttnerhofstraße,X,,1901
strasse_historisch_3317,3317,Basar,Linz,Hausdurchgang vom Haus Hauptplatz 24 zur Promenade. Angelegt 1852 mit dem Neubau des Eckhauses Schmidtorstraße 2- Hauptplatz 25 zur Entlastung der Schmidtorstraße.,https://stadtgeschichte.linz.at/strassennamen/default.asp?action=strassendetail&ID=3317&hist=historisch,,,,,,,,,,Hauptplatz,X,1852,
strasse_historisch_3319,3319,Bauernbergstraße,Linz und Waldegg,"Von 1884 bis 1914, vom Linzer Verschönerungsverein angelegt, heute Roseggerstraße",https://stadtgeschichte.linz.at/strassennamen/default.asp?action=strassendetail&ID=3319&hist=historisch,,,,,,,,,,Roseggerstraße,X,1884,1914
strasse_historisch_3327,3327,Berggasse,Linz,"Von 1869 bis 1921, Abänderung in die heutige Bezeichnung wegen der gleichnamigen Gasse in Urfahr, heute Bergschlößlgasse",https://stadtgeschichte.linz.at/strassennamen/default.asp?action=strassendetail&ID=3327&hist=historisch,,,,,,,,,,Bergschlößlgasse,X,1869,1921
strasse_historisch_3340,3340,Billrothstraße,Linz,Von der Krankenhausstraße zur Garnisonstraße verlaufend. Benannt 1903 nach dem Chirurgen Christian Theodor Billroth (1829-1894). Gelöscht 1973.,https://stadtgeschichte.linz.at/strassennamen/default.asp?action=strassendetail&ID=3340&hist=historisch,Christian Theodor Billroth,Q77242,,https://www.wikidata.org/wiki/Q77242,Theodor Billroth,male,physician,1829-04-26,1894-02-06,,M,1903,1973
strasse_historisch_3345,3345,Birkenweg,Katzbach,"Von 1976 bis 1984 nach der gleichnamigen Baumart, ursprünglich 1976 Pappelweg benannt, auf Wunsch der Anrainer im selben Jahr in Birkenweg umgeändert, aufgrund gleicher Straßenbezeichnungen in den Anrainergemeinden Puchenau und Engerwitzdorf auf heutigen Namen umgeändert, heute Waldweg",https://stadtgeschichte.linz.at/strassennamen/default.asp?action=strassendetail&ID=3345&hist=historisch,,,,,,,,,,Waldweg,X,1976,1984
strasse_historisch_3347,3347,Bischof-Hittmair-Straße,Urfahr,"Von 1934 bis 1942 nach Rudolph Hittmair (1859-1915), Diözesanbischof von Linz (ab 1909), heute Peuerbachstraße",https://stadtgeschichte.linz.at/strassennamen/default.asp?action=strassendetail&ID=3347&hist=historisch,Rudolph Hittmair,Q1507535,,https://www.wikidata.org/wiki/Q1507535,Rudolph Hittmair,male,university teacher,1859-07-24,1915-03-05,Peuerbachstraße,M,1934,1942
strasse_historisch_3354,3354,Blumauerplatz,Linz,Kreuzung der Landstraße mit den Straßenzügen Bahnhofstraße und Blumauerstraße. Benannt 1950. Ab 2011 Am Volksgarten.,https://stadtgeschichte.linz.at/strassennamen/default.asp?action=strassendetail&ID=3354&hist=historisch,,,,,,,,,,,X,1950,2011
strasse_historisch_3357,3357,Bockwirtsgasse,Linz und Waldegg,"Bis 1869 Bockwirtsgasse bzw. Weiße Bockwirtsgasse nach dem gleichnamigen Gasthaus, heute Bockgasse",https://stadtgeschichte.linz.at/strassennamen/default.asp?action=strassendetail&ID=3357&hist=historisch,,,,,,,,,,Bockgasse,X,,1869
strasse_historisch_3359,3359,Boelckestraße,Waldegg,"Von 1941 bis 1945 nach dem Kampfflieger des Ersten Weltkrieges Oswald Boelcke (1891-1916), heute Stadlerstraße",https://stadtgeschichte.linz.at/strassennamen/default.asp?action=strassendetail&ID=3359&hist=historisch,Oswald Boelcke,Q57716,,https://www.wikidata.org/wiki/Q57716,Oswald Boelcke,male,aircraft pilot,1891-05-19,1916-10-28,Stadlerstraße,M,1941,1945
strasse_historisch_3361,3361,Borsigstraße,Kleinmünchen,"Von 1943 bis 1945 nach dem Maschinenbauer August Borsig (1804-1854), heute Haiderstraße",https://stadtgeschichte.linz.at/strassennamen/default.asp?action=strassendetail&ID=3361&hist=historisch,August Borsig,Q65271,,https://www.wikidata.org/wiki/Q65271,August Borsig,male,engineer,1804-06-23,1854-07-06,Haiderstraße,M,1943,1945
strasse_historisch_3374,3374,Bruckboden,Linz,siehe Hofberg,https://stadtgeschichte.linz.at/strassennamen/default.asp?action=strassendetail&ID=3374&hist=historisch,,,,,,,,,,Hofberg,X,1771,
strasse_historisch_3375,3375,Brückenbodengasse,Linz,siehe Hofberg,https://stadtgeschichte.linz.at/strassennamen/default.asp?action=strassendetail&ID=3375&hist=historisch,,,,,,,,,,Hofberg,X,1813,
strasse_historisch_3376,3376,Brückenstraße,Linz,"Von 1903 bis 1921, heute Rechte Brückenstraße",https://stadtgeschichte.linz.at/strassennamen/default.asp?action=strassendetail&ID=3376&hist=historisch,,,,,,,,,,Linke und Rechte Brückenstraße,X,1901,1921
strasse_historisch_3483,3483,Brückenstraße,Urfahr,"Von 1901 bis 1921, heute Linke Brückenstraße",https://stadtgeschichte.linz.at/strassennamen/default.asp?action=strassendetail&ID=3483&hist=historisch,,,,,,,,,,,,,
strasse_historisch_3378,3378,Brüdergasse,Linz,"Vor 1491 nach den minderen Brüdern (Minoriten), heute Klosterstraße",https://stadtgeschichte.linz.at/strassennamen/default.asp?action=strassendetail&ID=3378&hist=historisch,,,,,,,,,,Klosterstraße,X,,1491
strasse_historisch_3379,3379,Brumbauerweg,Urfahr,"Von 1940 bis 1945 nach dem am nationalsozialistischen Juliputsch 1934 mitbeteiligten SA-Mann Franz Brumbauer, heute Holzwurmweg",https://stadtgeschichte.linz.at/strassennamen/default.asp?action=strassendetail&ID=3379&hist=historisch,,,,,,,,,,Holzwurmweg,M,1940,1945
strasse_historisch_2114,2114,Carmelitergasse,Linz,"Von 1730 bis 1815, Bezeichnung für die heutige Harrachstraße",https://stadtgeschichte.linz.at/strassennamen/default.asp?action=strassendetail&ID=2114&hist=historisch,,,,,,,,,,Harrachstraße,X,1730,1815
strasse_historisch_2115,2115,Chirchgasse,Linz,Von 1328 bis 1500 Bezeichnung für die heutige Rathausgasse,https://stadtgeschichte.linz.at/strassennamen/default.asp?action=strassendetail&ID=2115&hist=historisch,,,,,,,,,,Rathausgasse,X,1328,1500
strasse_historisch_2129,2129,Dauphinstraße,Kleinmünchen,Von 1928 bis 1954 unrichtige Schreibweise für Dauphinestraße,https://stadtgeschichte.linz.at/strassennamen/default.asp?action=strassendetail&ID=2129&hist=historisch,,,,,,,,,,,,,
strasse_historisch_2094,2094,Dollfußstraße,Linz,"Von 1934 bis 1938 nach Bundeskanzler Engelbert Dollfuß (1892-1934), umgekommen beim nationalsozialistischen Juliputsch 1934, heute Dametzstraße",https://stadtgeschichte.linz.at/strassennamen/default.asp?action=strassendetail&ID=2094&hist=historisch,Engelbert Dollfuß,Q11734,,https://www.wikidata.org/wiki/Q11734,Engelbert Dollfuss,male,politician,1892-10-04,1934-07-25,Dametzstraße,M,1934,1938
strasse_historisch_2095,2095,Dombrückel,Linz,"Von 1802 bis 1834 nach der dort vorhandenen Brücke über den Graben, heute Domgasse",https://stadtgeschichte.linz.at/strassennamen/default.asp?action=strassendetail&ID=2095&hist=historisch,,,,,,,,,,Domgasse,X,1802,1834
strasse_historisch_2096,2096,Domesstraße,Waldegg,"Von 1940 bis 1945 nach dem Kontoristen Johann Domes (1901-1934), der am nationalsozialistischen Juliputsch von 1934 beteiligt war, heute Wallseerstraße",https://stadtgeschichte.linz.at/strassennamen/default.asp?action=strassendetail&ID=2096&hist=historisch,Johann Domes,,,,,,,,,Wallseerstraße,M,1940,1945
strasse_historisch_2098,2098,Domplatz,Linz,"Von 1834 bis 1869, Bezeichnung für die heutige Domgasse",https://stadtgeschichte.linz.at/strassennamen/default.asp?action=strassendetail&ID=2098&hist=historisch,,,,,,,,,,Domgasse,X,1834,1869
strasse_historisch_2090,2090,Dr.-Eckinger-Straße,Urfahr,"Benannt 1942 nach dem Ritterkreuzträger des Zweiten Weltkrieges Major Dr. Sepp Eckinger, heute Ontlstraße",https://stadtgeschichte.linz.at/strassennamen/default.asp?action=strassendetail&ID=2090&hist=historisch,Sepp Eckinger,,,,,,,,,Ontlstraße,M,1942,
strasse_historisch_2091,2091,Dr.-Franz-Nitsch-Platz,Linz,"Platz vor der Frauenklinik, begrenzt durch Nietzschestraße, Röntgenstraße, Leibnizstraße und Lederergasse. Benannt 1955 nach dem oberösterreichischen Baureformer Franz Nitsch (1877-1954). Gelöscht 1973.",https://stadtgeschichte.linz.at/strassennamen/default.asp?action=strassendetail&ID=2091&hist=historisch,Franz Nitsch,,,,,,,,,,M,1955,1973
strasse_historisch_2092,2092,Dr.-Todt-Straße,Waldegg,"Von 1941 bis 1945 nach dem deutschen Reichsminister für Bewaffnung und Munition Fritz Todt (1891-1942), heute Hanuschstraße",https://stadtgeschichte.linz.at/strassennamen/default.asp?action=strassendetail&ID=2092&hist=historisch,Fritz Todt,Q57149,,https://www.wikidata.org/wiki/Q57149,Fritz Todt,male,engineer,1891-09-04,1942-02-08,Hanuschstraße,M,1941,1945
strasse_historisch_2093,2093,Dr.-Viktor-Adler-Straße,Lustenau,"Von 1931 bis 1934 nach dem Mitbegründer der Sozialdemokratischen Partei Österreichs Viktor Adler (1852-1918), heute Stieglbauernstraße",https://stadtgeschichte.linz.at/strassennamen/default.asp?action=strassendetail&ID=2093&hist=historisch,Viktor Adler,Q366845,,https://www.wikidata.org/wiki/Q366845,Victor Adler,male,politician,1852-06-24,1918-11-11,Stieglbauernstraße,M,1931,1934
strasse_historisch_1640,1640,Ebnerstraße,Waldegg,"Von 1940 bis 1945 nach dem Jagdpraktikanten Franz Ebner (1902-1934), mitbeteiligt am nationalsozialistischen Juliputsch 1934, heute Tungassingerstraße",https://stadtgeschichte.linz.at/strassennamen/default.asp?action=strassendetail&ID=1640&hist=historisch,Franz Ebner,,,,,,,,,Tungassingerstraße,M,1940,1945
strasse_historisch_1652,1652,Eggereckgasse,Linz,"Von 1771 bis 1825 nach dem einstigen Freisitz, an dessen Stelle das Prunerstift errichtet wurde, heute Prunerstraße",https://stadtgeschichte.linz.at/strassennamen/default.asp?action=strassendetail&ID=1652&hist=historisch,,,,,,,,,,Prunerstraße,X,1771,1825
strasse_historisch_1673,1673,Engelmannstraße,Lustenau,"Nach dem Objekt Stieglbauernstraße 26 etwa in südlicher Richtung zur Helletzgruberstraße verlaufend. Benannt 1931 nach dem Spiritual der Ursulinen Josef Engelmann, der 1823 der Regierung einen Plan zur Errichtung eines Blindenheimes vorlegte und ein Jahr später mit der Unterweisung von blinden Kindern begann. 2021 im Zuge der Neuverbauung Wimhölzel-Hinterland aufgelassen.",https://stadtgeschichte.linz.at/strassennamen/default.asp?action=strassendetail&ID=1673&hist=historisch,Josef Engelmann,,,,,,,,,Stieglbauernstraße,M,1931,2021
strasse_historisch_1679,1679,Ertlstraße,Waldegg,"Von 1940 bis 1945 nach Franz Ertl, der als Nationalsozialist bei einer politischen Auseinandersetzung ums Leben kam, heute Scheibenpogenstraße",https://stadtgeschichte.linz.at/strassennamen/default.asp?action=strassendetail&ID=1679&hist=historisch,Franz Ertl,,,,,,,,,Scheibenpogenstraße,M,1940,1945
strasse_historisch_1680,1680,Erzherzog-Albrecht-Straße,Waldegg,"Von 1899 bis 1921 nach Feldmarschall Erzherzog Albrecht (1817-1895), heute Breitwiesergutstraße",https://stadtgeschichte.linz.at/strassennamen/default.asp?action=strassendetail&ID=1680&hist=historisch,Erzherzog Albrecht,Q310807,,https://www.wikidata.org/wiki/Q310807,"Archduke Albrecht, Duke of Teschen",male,military officer,1817-08-03,1895-02-18,Breitwiesergutstraße,M,1899,1921
strasse_historisch_1681,1681,Erzherzog-Maximilian-Weg,Waldegg,"Von 1913 bis 1921 nach dem Erbauer der Befestigungstürme um Linz, Erzherzog Maximilian d'Este (1782-1863), heute Bancalariweg siehe auch Maximilianweg",https://stadtgeschichte.linz.at/strassennamen/default.asp?action=strassendetail&ID=1681&hist=historisch,Erzherzog Maximilian d'Este,Q78549,,https://www.wikidata.org/wiki/Q78549,Archduke Maximilian of Austria-Este,male,military officer,1782-07-14,1863-06-01,Bancalariweg,M,1913,1921
strasse_historisch_1684,1684,Estermanngäßl,Urfahr,"Bis 1875 nach einem alteingesessenen Urfahrer Kaufmanns- und Fabrikantengeschlecht, 1875 in Halbgasse umbenannt, 1984 durch den Bau des Neuen Rathauses aufgelassen",https://stadtgeschichte.linz.at/strassennamen/default.asp?action=strassendetail&ID=1684&hist=historisch,,,,,,,,,,Halbgasse,M,,1875
strasse_historisch_1693,1693,Färbergäßchen,Linz,"1771 Bezeichnung für das kleine Gässchen von der Kaisergasse zum Haus Nr. 9, heute Kaisergasse",https://stadtgeschichte.linz.at/strassennamen/default.asp?action=strassendetail&ID=1693&hist=historisch,,,,,,,,,,Kaisergasse,X,1771,
strasse_historisch_3416,3416,Fehrerstraße,Kleinmünchen,siehe aktueller Straßenname Ernst-Fehrer-Straße,https://stadtgeschichte.linz.at/strassennamen/default.asp?action=strassendetail&ID=3416&hist=historisch,Ernst Fehrer,Q1358035,,https://www.wikidata.org/wiki/Q1358035,Ernst Fehrer,male,inventor,1919-03-24,2000-12-01,Ernst-Fehrer-Straße,M,2001,
strasse_historisch_1697,1697,Feikestraße,Lustenau,"Von 1940 bis 1945 nach Ernst Feike (1911-1934), Feldjäger im Kraftfahr-Bataillon, beteiligt am Juliputsch 1934, heute Freytagstraße",https://stadtgeschichte.linz.at/strassennamen/default.asp?action=strassendetail&ID=1697&hist=historisch,Ernst Feike,,,,,,,,,Freytagstraße,M,1940,1945
strasse_historisch_1699,1699,Feldstraße,Linz,"1869-1934, vorher Feldgasse über das Obere Burgfeld, heute Rainerstraße",https://stadtgeschichte.linz.at/strassennamen/default.asp?action=strassendetail&ID=1699&hist=historisch,,,,,,,,,,Rainerstraße,X,1869,1934
strasse_historisch_1700,1700,Feldweg,Katzbach,"Zwischen 1929 und 1938. Zur Gänze im Gebiet der heutigen VOEST-Alpine gelegen, siehe auch aktuelle Bezeichnung",https://stadtgeschichte.linz.at/strassennamen/default.asp?action=strassendetail&ID=1700&hist=historisch,,,,,,,,,,,X,1929,1938
strasse_historisch_1704,1704,Feystraße,Linz,"Von 1934 bis 1938 nach dem Vizekanzler und Heimatschutzführer Major Emil Fey (1886-1938), heute Böhmerwaldstraße",https://stadtgeschichte.linz.at/strassennamen/default.asp?action=strassendetail&ID=1704&hist=historisch,Emil Fey,Q79114,,https://www.wikidata.org/wiki/Q79114,Emil Fey,male,politician,1886-03-23,1938-03-16,Böhmerwaldstraße,M,1934,1938
strasse_historisch_1716,1716,Flohgaßl,Linz,Zwischen 1786 und 1869 war im Gebäude der heutigen Post- und Telegraphendirektion eine Kaserne untergebracht. Wegen des täglichen Ausklopfens von Uniformstücken und Schlafdecken wurde die Gasse scherzhaft als Flohgaßl bezeichnet. Heute Kollegiumgasse,https://stadtgeschichte.linz.at/strassennamen/default.asp?action=strassendetail&ID=1716&hist=historisch,,,,,,,,,,Kollegiumgasse,X,1786,1869
strasse_historisch_1722,1722,Föhrenweg,Kleinmünchen,Von der Ellbognerstraße nach Osten abzweigend. Mit dem Ausbau der Landwiedstraße wurde er aufgelassen und die Bezeichnung 1967 gelöscht.,https://stadtgeschichte.linz.at/strassennamen/default.asp?action=strassendetail&ID=1722&hist=historisch,,,,,,,,,,Ellbognerstraße,X,,1967
strasse_historisch_1725,1725,Franz-Foisner-Platz,Urfahr,"Von 1938 bis 1945 nach dem 1936 erschossenen SA-Mann Franz Foisner, heute Bernaschekplatz",https://stadtgeschichte.linz.at/strassennamen/default.asp?action=strassendetail&ID=1725&hist=historisch,Franz Foisner,,,,,,,,,Bernaschekplatz,M,1938,1945
strasse_historisch_1726,1726,Franz-Joseph-Platz,Linz,"Von 1873 bis 1921 und 1934 bis 1938 nach Kaiser Franz Joseph I, heute Hauptplatz",https://stadtgeschichte.linz.at/strassennamen/default.asp?action=strassendetail&ID=1726&hist=historisch,Kaiser Franz Joseph I,Q51056,,https://www.wikidata.org/wiki/Q51056,Franz Joseph I of Austria,male,politician,1830-08-18,1916-11-21,Hauptplatz,M,18731934,19211938
strasse_historisch_1731,1731,Freiheitsstraße,Linz,"Von 1938 bis 1945 aus Anlass des Anschlusses Österreichs an das Deutsche Reich am 13. März 1938, heute Dametzstraße",https://stadtgeschichte.linz.at/strassennamen/default.asp?action=strassendetail&ID=1731&hist=historisch,,,,,,,,,,Dametzstraße,X,1938,1945
strasse_historisch_1734,1734,Freiwillige-Schützen-Straße,Linz,"Von 1934 bis 1950 nach dem Regiment der oberösterreichischen Freiwilligen Schützen, das im Frühjahr 1915 aufgeboten wurde, heute Theatergasse",https://stadtgeschichte.linz.at/strassennamen/default.asp?action=strassendetail&ID=1734&hist=historisch,,,,,,,,,,Theatergasse,X,1934,1950
strasse_historisch_1740,1740,Friedhofstraße,Kleinmünchen,"Bis 1929, heute Pestalozzistraße",https://stadtgeschichte.linz.at/strassennamen/default.asp?action=strassendetail&ID=1740&hist=historisch,,,,,,,,,,Pestalozzistraße,X,,1929
strasse_historisch_1741,1741,Friedhofstraße,St. Peter,Aufgelassen 1921,https://stadtgeschichte.linz.at/strassennamen/default.asp?action=strassendetail&ID=1741&hist=historisch,,,,,,,,,,,X,,1921
strasse_historisch_1742,1742,Friedhofstraße,Urfahr,Aufgelassen 1921,https://stadtgeschichte.linz.at/strassennamen/default.asp?action=strassendetail&ID=1742&hist=historisch,,,,,,,,,,,X,,1921
