id,quell_id,name,katastralgemeinde,beschreibung,detail_url,strasse_wikidata_id,strasse_wikidata_url,benannt_nach,person_wikidata_id,weitere_person_wikidata_ids,person_wikidata_url,person_name,person_geschlecht,person_beruf,person_geburtsdatum,person_sterbedatum
strasse_2955,2955,Helmut-Köglberger-Platz,Waldegg,"Südöstlich der Roseggerstraße gelegener Vorplatz vor der Raiffeisen Arena, benannt 2023 nach dem Fußballspieler Helmut Köglberger (1946-2018).",https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=2955,,,Helmut Köglberger,Q672203,,https://www.wikidata.org/wiki/Q672203,Helmut Köglberger,male,association football player,1946-01-12,2018-09-23
strasse_1828,1828,Helmholtzstraße,Kleinmünchen,"Von der Hörzingerstraße vorerst etwa in westsüdwestlicher, dann in nordnordwestlicher Richtung zur Schererstraße verlaufend. Benannt 1958 nach dem Physiker Hermann Helmholtz (1821-1894).",https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=1828,,,Hermann Helmholtz,Q60024,,https://www.wikidata.org/wiki/Q60024,Hermann von Helmholtz,male,physicist,1821-08-31,1894-09-08
strasse_3444,3444,Henriette-Haill-Weg,Pichling,Von der Oidener Straße in östlicher Richtung verlaufende ca. 300 Meter lange Verkehrsfläche. Benannt 2011 nach der Linzer Schriftstellerin Henriette Haill (1904-1996).,https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=3444,,,Henriette Haill,Q1606168,,https://www.wikidata.org/wiki/Q1606168,Henriette Haill,female,writer,1904-06-27,1996-02-22
strasse_3432,3432,Herbert-Bayer-Platz,Linz,"Durch das Haus des Architekturforums Oberösterreich, das Objekt Prunerstraße 3a, das Bundesamt für Eich- und Vermessungswesen sowie durch die Lederergasse gebildeter Platz. Benannt 2008 nach dem Künstler Herbert Bayer (1900-1985).",https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=3432,,,Herbert Bayer,Q213637,,https://www.wikidata.org/wiki/Q213637,Herbert Bayer,male,type designer,1900-04-05,1985-09-30
strasse_1831,1831,Herrenstraße,Linz,Nach dem Objekt Promenade 17 etwa in südsüdöstlicher bzw. südlicher Richtung zur Stockhofstraße bzw. Volksgartenstraße verlaufend. Altbennant nach den ehemaligen landtäflichen Besitzen in dieser Gasse. - 1595 Saugasse. 1612 Rosen- oder Saugasse. 1644 Welsergassen. 1710 Herrengassen. 1781 Innere und Äußere Herrengasse (Grenze Bischofstraße).,https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=1831,Q101246331,https://www.wikidata.org/wiki/Q101246331,,,,,,,,,
strasse_1832,1832,Herstorferstraße,Waldegg,"Nach dem Objekt Niederreithstraße 32 etwa in westlicher Richtung zur Hanriederstraße verlaufend. Benannt 1914 nach dem Linzer Bürger Anton Herstorfer (1815-1879), der sein Vermögen für Lehrlingsstipendien stiftete.",https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=1832,,,Anton Herstorfer,,,,,,,,
strasse_1833,1833,Hertzstraße,Waldegg,Von der Boltzmannstraße im Bogen parallel zur Muldenstraße und zur Kopernikusstraße verlaufend. Benannt 1956 nach dem Physiker Heinrich Hertz (1857-1894).,https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=1833,,,Heinrich Hertz,Q41257,,https://www.wikidata.org/wiki/Q41257,Heinrich Rudolf Hertz,male,physicist,1857-02-22,1894-01-01
strasse_1835,1835,Hessenplatz,Linz,"Zwischen Johann-Konrad-Vogel-Straße, Bismarckstraße, Volksfeststraße und Lustenauer Straße. Benannt 1934 nach dem 1733 aufgestellten Linzer Hausregiment Infanterie-Regiment Nr. 14 Großherzog Ludwig von Hessen und bei Rhein. - 1864 Marktplatz nach den dort seit 1857 abgehaltenen Linzer Märkten. 1914 Kaiser-Wilhelm-Platz nach dem deutschen Kaiser Wilhelm. 1921 Pestalozziplatz nach dem Pädagogen Johann Heinrich Pestalozzi (1746-1827).",https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=1835,Q51789268,https://www.wikidata.org/wiki/Q51789268,,,,,,,,,
strasse_1837,1837,Hillerstraße,Ufer,Nach dem Objekt Traundorfer Straße 16 etwa in ostnordöstlicher Richtung verlaufende Sackgasse. Benannt 1964 nach dem Verteidiger des Traunüberganges in Ebelsberg im Jahre 1809 Feldmarschall-Leutnant Johann Freiherr von Hiller (1754-1819).,https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=1837,,,Johann Freiherr von Hiller,Q78773,,https://www.wikidata.org/wiki/Q78773,Johann von Hiller,male,,1754-10-13,1819-06-05
strasse_1838,1838,Himmelbergerstraße,Kleinmünchen,"Nach dem Objekt Hochwangerstraße 20 etwa in westsüdwestlicher Richtung verlaufende Sackgasse. Benannt 1942 nach dem Steyrer Stadtkämmerer Hans Himmelberger, der als Beteiligter am Aufstand Stephan Fadingers am 23. April 1627 in Linz hingerichtet wurde.",https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=1838,,,Hans Himmelberger,,,,,,,,
strasse_1839,1839,Hinsenkampplatz,Urfahr,"Zwischen Haupt- und Gerstnerstraße. Benannt 1921 nach dem Rechtsanwalt, Landtagsabgeordneten und letzten Urfahrer Bürgermeister Heinrich Hinsenkamp (1862-1934). - Vor 1889 Pferdeeisenbahnplatz. 1889 Schulplatz. 1910 Kaiserplatz.",https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=1839,Q106635009,https://www.wikidata.org/wiki/Q106635009,Heinrich Hinsenkamp,Q30231807,,https://www.wikidata.org/wiki/Q30231807,Heinrich Hinsenkamp,male,politician,1862-08-28,1934-09-17
strasse_1841,1841,Hirschgasse,Linz,"Vor dem Objekt Kapuzinerstraße 4 vorerst etwa in nordwestlicher, dann in westsüdwestlicher bzw. westlicher Richtung zum Straßenzug Im Dörfl verlaufend. Altbenannt nach dem dort gelegenen Gasthaus ""Zum Goldenen Hirschen"". - 1771 Hirschenwirtsgasse. 1815 und 1825 Hagergasse für das Stück zwischen Klammstraße und Schlossergasse. Bis 1869 Hirschenwirtsgasse und Weyerhofgasse.",https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=1841,,,,,,,,,,,
strasse_1842,1842,Hirtstraße,Kleinmünchen,Vor dem Objekt Schörgenhubstraße 8 etwa in westlicher Richtung verlaufende Sackgasse. Benannt 1972 nach dem Turnlehrer und Pionier des Frauen- und Kinderturnens Max Hirt (1869-1942).,https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=1842,,,Max Hirt,Q60623868,,https://www.wikidata.org/wiki/Q60623868,Max Hirt,male,pedagogue,1869-04-19,1942-10-05
strasse_1843,1843,Hittmairstraße,Lustenau,"Nach dem Objekt Franckstraße 19 etwa in nordöstlicher bzw. ostnordöstlicher Richtung zur Ing.-Stern-Straße verlaufend. Benannt 1945 nach dem Linzer Bischof Rudolf Hittmair (1859-1915), der durch die Pflege Flecktyphuskranker im Serbenlager Mauthausen starb. - 1940 Planettastraße nach dem Heeresangehörigen Otto Planetta (1899-1934), der am nationalsozialistischen Juliputsch 1934 hauptbeteiligt war.",https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=1843,,,Rudolf Hittmair,Q1507535,,https://www.wikidata.org/wiki/Q1507535,Rudolph Hittmair,male,university teacher,1859-07-24,1915-03-05
strasse_1845,1845,Hochholdweg,Pöstlingberg,Gegenüber dem Objekt Dießenleitenweg 100 etwa in südlicher Richtung zum Bauerngut Hochhold verlaufend. Benannt 1958 nach dem gleichnamigen Bauerngut.,https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=1845,,,,,,,,,,,
strasse_1847,1847,Höchsmannstraße,Urfahr,"Nach dem Objekt Aubergstraße 25 etwa in südwestlicher Richtung zur Landgutstraße verlaufend. Benannt 1904 nach dem Rechtsanwalt und Gemeindeausschußmitglied von Urfahr Florian Höchsmann (1825-1899), einem der Initiatoren der Mühlkreisbahn.",https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=1847,,,Florian Höchsmann,,,,,,,,
strasse_1846,1846,Hochwangerstraße,Kleinmünchen,"Von der Zeppelinstraße etwa in südlicher Richtung zur Dauphinestraße verlaufend. Benannt 1942 nach dem Bauern Christoph Hochwanger, der als einer der Führer des Aufstandes Stephan Fadingers am 23. April 1627 in Linz hingerichtet wurde.",https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=1846,,,Christoph Hochwanger,,,,,,,,
strasse_1856,1856,Hofbauerstiege,Katzbach,Von der Wolfauerstraße zur Pferdebahnpromenade verlaufende Stiege. Benannt 1993 nach dem Bürgermeister von St. Magdalena und Stadtrat von Urfahr Peter Hofbauer (1886-1962).,https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=1856,,,Peter Hofbauer,Q2075744,,https://www.wikidata.org/wiki/Q2075744,Peter Hofbauer,male,farmer,1886-05-14,1962-12-21
strasse_1857,1857,Hofbauerweg,Katzbach,"Vom Schatzweg vorerst etwa in nordöstlicher, dann in nordwestlicher Richtung zum Grubergut verlaufend. Benannt 1958 nach dem Kunstmaler Louis Hofbauer (1889-1932), der in Oberösterreich bedeutende Werke schuf.",https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=1857,,,Louis Hofbauer,Q1871730,,https://www.wikidata.org/wiki/Q1871730,Louis Hofbauer,male,painter,1889-10-26,1932-06-01
strasse_1858,1858,Hofberg,Linz,"Nach dem Objekt Obere Donaulände 9 etwa in südsüdöstlicher Richtung zur Hofgasse verlaufend. Altbenannt nach dem Hof, der Burg. - Der von der Kreuzung Hofberg - Hofgasse gebildete Platz hieß 1644 Haar- oder Leinwandmarkt. Die Gasse wurde 1710 Kruchboden, 1730 Pruedtboden, 1771 Bruckboden bezeichnet. Das Gaßl gegenüber dem Roten Krebsen hieß 1800 Wassertorgasse, beim Roten Krebsen selbst 1800 Obere Wassertorgasse, 1808 Salzamtsgasse, 1813 Brückenbodengaßl, 1835 Am Salzwinkel.",https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=1858,Q106635010,https://www.wikidata.org/wiki/Q106635010,,,,,,,,,
strasse_1862,1862,Hofgasse,Linz,"Nach dem Objekt Hauptplatz 11 etwa in westlicher Richtung zum Schloß verlaufend. Altbenannt nach dem Hof, der Burg. Bis 1869 trug nur der Teil zwischen Hauptplatz und dem Straßenzug der Altstadt diese Bezeichnung. - Das steile Straßenstück hieß 1391 Am Perig (Berg), 1644 Am Schloßberg, 1710 Hofberg, 1800 Schloßgasse und 1825 Schloßberggasse.",https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=1862,Q106635011,https://www.wikidata.org/wiki/Q106635011,,,,,,,,,
strasse_1863,1863,Hofmannsthalweg,Ebelsberg,"Von der Ennsfeldstraße gegenüber dem Ebner-Eschenbach-Weg abzweigend, vorerst etwa in ostsüdöstlicher, dann in nordnordöstlicher Richtung verlaufend und in die Schiltenbergstraße mündend. Benannt 1995 nach dem Dichter Hugo von Hofmannsthal (1874-1929).",https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=1863,,,Hugo von Hofmannsthal,Q51513,,https://www.wikidata.org/wiki/Q51513,Hugo von Hofmannsthal,male,novelist,1874-02-01,1929-07-15
strasse_1864,1864,Hofmannstraße,Katzbach,"Nach dem Objekt Feldweg 25 etwa in nordnordwestlicher Richtung verlaufende Sackgasse. Benannt 1973 nach dem Industriellen, Kunstmaler und Dichter Egon Hofmann (1884-1972).",https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=1864,,,Egon Hofmann,Q1298644,,https://www.wikidata.org/wiki/Q1298644,Egon Hofmann,male,painter,1884-09-13,1972-11-30
strasse_1865,1865,Hofmeindlweg,Waldegg,Vor dem Objekt Kudlichstraße 27 etwa in südlicher Richtung verlaufende Sackgasse. Benannt 1956 nach dem gleichnamigen Bauernhof.,https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=1865,,,,,,,,,,,
strasse_1868,1868,Hohe Straße,Pöstlingberg,Im Anschluß an die Hagenstraße auf und hinter den Pöstlingberg bis zur Stadtgrenze mit Gramastetten verlaufend. Benannt 1926.,https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=1868,,,,,,,,,,,
strasse_1866,1866,Hoheneckerstraße,Waldegg,Von der Stadtgrenze zu Leonding etwa in südsüdöstlicher Richtung verlaufende Sackgasse. Benannt 1955 nach dem oberösterreichischen Adelsgeschlecht derer von Hoheneck.,https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=1866,,,,,,,,,,,
strasse_1867,1867,Hohenfurterstraße,Waldegg,"Vor dem Objekt Meggauerstraße 7 etwa in südsüdöstlicher Richtung zur Hackhlstraße verlaufend. Benannt 1959 nach Bernhard Hohenfurter (gest. 1531), dem Besitzer des ehemaligen Freisitzes Lustenfelden.",https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=1867,,,Bernhard Hohenfurter,,,,,,,,
strasse_1848,1848,Hölderlinstraße,Urfahr,"Nach dem Objekt Leonfeldner Straße 29 vorerst etwa in westnordwestlicher, dann in westlicher Richtung zum Dießenleitenweg verlaufend. Benannt 1940 nach dem Dichter Friedrich Hölderlin (1770-1843).",https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=1848,,,Friedrich Hölderlin,Q75889,,https://www.wikidata.org/wiki/Q75889,Friedrich Hölderlin,male,poet,1770-03-20,1843-06-07
strasse_1869,1869,Hollabererstraße,Lustenau,"Nach dem Objekt Nebingerstraße 5 vorerst in nördlicher, dann in nordöstlicher Richtung verlaufende Sackgasse. Benannt 1980 nach dem ehemaligen Hollaberergraben.",https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=1869,,,,,,,,,,,
strasse_1870,1870,Hollandstraße,Kleinmünchen,"Von der Sterneggstraße etwa in nordnordwestlicher Richtung zur Kolpingstraße verlaufend. Benannt 1956 zum Gedenken an die wertvolle Hilfe, die die Niederlande bei der Ansiedlung von Heimatvertriebenen und bei Kinderaktionen leisteten.",https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=1870,,,,,,,,,,,
strasse_1849,1849,Höllmühlbachstraße,Katzbach,Gegenüber dem Objekt Linzer Straße 16a in westlicher Richtung verlaufende Sackgasse. Benannt 1939 nach dem gleichnamigen Bach.,https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=1849,,,,,,,,,,,
strasse_1850,1850,Höllmühlstraße,Pöstlingberg,Nach dem Objekt Gründbergstraße 14 teilweise mäandrierend etwa in nördlicher Richtung zur Stadtgrenze mit Lichtenberg verlaufend. Benannt 1929 nach der früheren Höllmühle.,https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=1850,,,,,,,,,,,
strasse_1871,1871,Holzheimer Straße,Waldegg,Nach dem Objekt Leondinger Straße 20 etwa in nordwestlicher Richtung an der Stadtgrenze zu Leonding verlaufend. Benannt 1905 nach dem Edelmannsitz Holzheim bzw. nach der gleichnamigen Ortschaft.,https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=1871,,,,,,,,,,,
strasse_1872,1872,Holzingerstraße,Kleinmünchen,Nach dem Objekt Dauphinestraße 172 gegen Norden bogenförmig zur A7 verlaufende Sackgasse. Benannt 1944 nach dem im Stift St. Florian wirkenden Bildhauer Franz Josef Holzinger (1691-1775).,https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=1872,,,Franz Josef Holzinger,Q1447499,,https://www.wikidata.org/wiki/Q1447499,Franz Joseph Ignaz Holzinger,male,sculptor,1691-01-01,1775-08-14
strasse_1873,1873,Holzknechtstraße,Waldegg,"Zwischen Breitwiesergutstraße und Reuchlinstraße verlaufende doppelseitige Sackgasse. Benannt 1932 nach Guido Holzknecht (1872-1931), dem Röntgenpionier und Gründer des Österreichischen Zentralröntgeninstituts.",https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=1873,,,Guido Holzknecht,Q84932,,https://www.wikidata.org/wiki/Q84932,Guido Holzknecht,male,physician,1872-12-03,1931-10-30
strasse_1874,1874,Holzmüllerstraße,Kleinmünchen,"Von der Wahringerstraße etwa in südsüdöstlicher Richtung verlaufende Sackgasse. Benannt 1958 nach dem Advokaten Lazarus Holzmüller aus Steyr, einem Berater Stephan Fadingers, der im Jahre 1627 im Gefängnis zu Linz starb.",https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=1874,,,Lazarus Holzmüller,,,,,,,,
strasse_1875,1875,Holzörtlweg,"Urfahr, Pöstlingberg","Nach dem Objekt Im Neubruch 23 vorerst etwa in westlicher, dann in südsüdwestlicher Richtung zum Schiefersederweg verlaufend. Benannt 1958 nach einem Flurnamen.",https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=1875,,,,,,,,,,,
strasse_1877,1877,Holzstraße,Linz,"Gegenüber dem Objekt Untere Donaulände 21-25 etwa in ostsüdöstlicher bzw. in südöstlicher Richtung zur Kaplanhofstraße verlaufend. Benannt 1864 nach den großen Holzlagerplätzen, die sich dort befunden hatten. - Vorher Holzplatzstraße oder Ludlstraße.",https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=1877,,,,,,,,,,,
strasse_1878,1878,Holzwurmweg,Urfahr,"Vor dem Objekt Teistlergutstraße 25 in nördlicher Richtung zur Weigunystraße verlaufend. Benannt 1945 nach dem ständischen Ingenieur Abraham Holzwurm, dessen Linzer Ansicht 1629 in Kupfer gestochen wurde. - Ab 1940 Brumbauerweg nach dem am nationalsozialistischen Juliputsch 1934 mitbeteiligten SA-Mann Franz Brumbauer.",https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=1878,,,Abraham Holzwurm,,,,,,,,
strasse_1879,1879,Honauerstraße,Linz,"Nach dem Objekt Untere Donaulände 40 etwa in südöstlicher bzw. südsüdöstlicher Richtung zur Museumstraße verlaufend. Benannt 1874 nach dem Fabriksbesitzer Franz Honauer (1806-1871), der, selbst erblindet, den größten Teil seines Vermögens Blindenstiftungen hinterließ. - 1903-1945 hieß der Teil zwischen Unterer Donaulände und Ludlgasse Ringstraße.",https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=1879,,,Franz Honauer,Q55886764,,https://www.wikidata.org/wiki/Q55886764,Franz Honauer,male,politician,1806-01-01,1871-01-01
strasse_1852,1852,Höniggasse,Kleinmünchen,Vor dem Objekt Pestalozzistraße 14 etwa in südwestlicher Richtung zur Schörgenhubstraße verlaufend. Benannt 1958 nach dem Mundartdichter Franz Hönig (1867-1937).,https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=1852,,,Franz Hönig,Q25628705,,https://www.wikidata.org/wiki/Q25628705,Franz Hönig,male,dialect writer,1867-10-24,1937-10-29
strasse_1880,1880,Hopfengasse,Linz,Von der Baumbachstraße etwa in südsüdöstlicher Richtung zur Wurmstraße verlaufend. Benannt 1869 nach den dort bis 1871 vorhandenen Hopfengärten. - 1800 Kapuzinerfeld. 1825 Kapuzinerfeld für das Teilstück bis zur Guglauffahrt und Siecherbauernleiten für jenes bis zur Wurmgasse. Später Äußeres Kapuzinerfeld.,https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=1880,,,,,,,,,,,
strasse_1881,1881,Hoppichlerstraße,Urfahr,Von der Güntherstraße etwa in ostnordöstlicher Richtung verlaufende Sackgasse. Benannt 1904 nach dem Urfahrer Ehrenbürger Hermann Hoppichler (1830-1903).,https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=1881,,,Hermann Hoppichler,,,,,,,,
strasse_1853,1853,Hörmannstraße,Waldegg,Vor dem Objekt Niederreithstraße 21 etwa in ostsüdöstlicher Richtung verlaufende Sackgasse. Benannt 1928 nach dem Mundartdichter Leopold Hörmann (1857-1927).,https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=1853,,,Leopold Hörmann,Q60623887,,https://www.wikidata.org/wiki/Q60623887,Leopold Hörmann,male,dialect writer,1857-10-26,1927-06-19
strasse_1882,1882,Hornikweg,Waldegg,"Nach dem Objekt Glimpfingerstraße 45 etwa in südöstlicher Richtung verlaufende Sackgasse. Benannt 1969 nach dem Stadtschulinspektor und Gemeinderat Johann Hornik (1864-1944), der sich um das Linzer Pflichtschulwesen verdient gemacht hat.",https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=1882,,,Johann Hornik,Q101574113,,https://www.wikidata.org/wiki/Q101574113,Johann Hornik,male,teacher,1864-09-27,1944-09-22
strasse_1883,1883,Horningerstraße,Kleinmünchen,"Von der Walchgasse etwa in westsüdwestlicher Richtung zur Langbauerngasse verlaufend. Benannt 1945 nach dem Hauptschuldirektor Heinrich Horninger (1865-1945), einem Vorkämpfer des Wohn- und Siedlungsbaues in Linz.",https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=1883,,,Heinrich Horninger,,,,,,,,
